gene_symbol,uniprot,source_category,morphology,anisotropy_index,radius_of_gyration,plddt_mean,n_residues,dise_score,plddt_median,plddt_fraction_high,plddt_fraction_ok,plddt_fraction_low,disorder_fraction_proxy,backbone_principal_axis,curvature_summary,torsion_summary,end_to_end_distance,bending_hotspots,hinge_candidates,exposed_surface_proxy,charged_patch_score,low_confidence_warning,multi_domain_uncertain,likely_IDR_heavy,predicted_domain_segments,PAE_mean,PAE_domain_blockiness_score
MYLK,Q15746,"Muscle,Contraction,Signaling,Thermodynamic_Cost",Globular,1.4640526080343412,41.50389838721379,65.84507314524556,1914,100,80.12,0.1797283176593521,0.4278996865203762,0.3923719958202716,0.3469174503657262,"[-0.262, -0.391, 0.882]",0.2765878752741912,2.0755989382804536,56.77836512264156,1835:0.42; 59:0.41; 649:0.41,31,0.5344827586206896,0.3966666666666666,True,True,True,28,26.60291625584567,8.28959095350075
DMD,P11532,"Muscle,Mechanotransduction,Cytoskeleton,Thermodynamic_Cost",Globular,1.3155342721236885,22.82447560454643,76.34927619047619,525,100,85.06,0.4609523809523809,0.1771428571428571,0.3619047619047619,0.1752380952380952,"[-0.696, -0.170, 0.698]",0.3396918844143603,1.328278333123612,48.85366185865702,251:0.39; 14:0.39; 53:0.38,1,0.5523809523809524,0.3720930232558139,False,True,False,2,19.0086820861678,6.90819720471551
ARNTL,O00327,Thermodynamic_Cost,Fibrous/Extended,3.3192797281217827,32.06851875969924,65.52864217252394,626,100,63.59,0.3354632587859425,0.1325878594249201,0.5319488817891374,0.4041533546325878,"[-0.577, 0.255, 0.776]",0.314879829201722,1.6185709737500673,14.262585109299083,143:0.38; 191:0.38; 428:0.38,6,0.6916932907348243,0.4736842105263157,True,True,True,7,22.81820524859905,3.5856438629417164
GHR,P10912,Thermodynamic_Cost,Fibrous/Extended,5.13247062540886,31.35538953628705,58.69753918495297,638,100,48.89,0.2617554858934169,0.0705329153605015,0.6677115987460815,0.5047021943573667,"[-0.761, 0.080, 0.644]",0.2819223402032338,1.981865304738773,63.24585957989661,266:0.38; 131:0.38; 163:0.38,54,0.8040752351097179,0.2022471910112359,True,True,True,3,25.82729385520976,5.309022073672339
IGF1R,P08069,Thermodynamic_Cost,Globular,1.426632071596987,43.19563878705403,78.01789319678127,1367,100,88.0,0.4359912216532553,0.3160204828090709,0.2479882955376737,0.1572787125091441,"[-0.397, 0.016, 0.918]",0.2975271574185976,1.7991094129582073,53.57743917919183,34:0.41; 1073:0.40; 44:0.38,35,0.4177029992684711,0.3524904214559387,False,True,False,16,23.586392385249766,5.850335926217477
PPARGC1A,Q9UBK2,Thermodynamic_Cost,Intermediate,2.185052241061399,31.245049772687448,52.74286967418547,798,100,44.045,0.0802005012531328,0.1290726817042606,0.7907268170426065,0.6190476190476191,"[-0.885, 0.223, 0.409]",0.3341653120422594,1.3147186562736124,68.17329278390476,689:0.38; 697:0.38; 795:0.38,0,0.9335839598997494,0.5086206896551724,True,True,True,4,28.088947305607377,6.5607107575563255
NTRK3,Q16288,"Proprioception,Signaling",Intermediate,1.936111715585754,32.4510204214344,76.81557806912993,839,95,88.81,0.466030989272944,0.2514898688915375,0.2824791418355185,0.2026221692491061,"[-0.157, -0.071, 0.985]",0.3027493283146977,1.828904749539912,42.45300819729975,328:0.42; 236:0.40; 592:0.39,9,0.4135876042908224,0.3221476510067114,False,True,False,10,22.156000460278925,6.340271081528403
HIF1A,Q16665,"Signaling,Metabolism,Nucleus",Fibrous/Extended,3.417045794347625,29.12026203784825,60.75170702179177,826,95,53.205,0.3075060532687651,0.0823244552058111,0.6101694915254238,0.4782082324455206,"[-0.725, -0.174, 0.666]",0.3123052531028404,1.6463162112527328,36.96189337682797,104:0.38; 115:0.38; 176:0.38,9,0.7493946731234867,0.437037037037037,True,True,True,5,24.17098945294866,1.6578273457611508
LBX1,P52954,"Somite,Muscle,Proprioception",Intermediate,2.266410666464284,22.694646921843983,66.86779359430605,281,95,60.25,0.2313167259786477,0.1565836298932384,0.6120996441281139,0.2633451957295373,"[-0.222, -0.149, 0.964]",0.3434979169995809,1.1726210428916588,51.85587921345082,83:0.39; 37:0.39; 34:0.38,0,0.9323843416370108,0.3555555555555555,True,True,False,3,25.08210382340649,7.354659843586591
RUNX3,Q13761,"Proprioception,Signaling",Intermediate,2.0611670656856456,15.814810367547928,60.564096385542165,415,95,46.34,0.2819277108433735,0.0385542168674698,0.6795180722891566,0.5614457831325301,"[-0.510, 0.008, 0.860]",0.2843747847575885,1.964747553996119,52.973654367053065,159:0.39; 69:0.38; 54:0.38,12,0.7831325301204819,0.3720930232558139,True,False,True,1,25.59002467702134,0.0
PIEZO2,Q9H5I5,"Mechanotransduction,Proprioception",Fibrous/Extended,4.441176983762356,43.40791862714556,79.4436389280677,709,95,88.38,0.4174894217207334,0.3681241184767277,0.2143864598025388,0.1368124118476728,"[-0.687, -0.068, 0.724]",0.3293254003639894,1.4284592527058404,28.406129021744583,460:0.38; 239:0.38; 138:0.38,0,0.5627644569816643,0.2452107279693486,False,True,False,7,16.987465211535746,2.799985883630068
OTOP1,Q7RTM1,"Gravity_Sensing,Ion_Channel",Intermediate,1.7507094616744632,22.56431414728709,75.68916666666668,612,92,86.94,0.3986928104575163,0.2826797385620915,0.3186274509803921,0.230392156862745,"[0.840, 0.540, 0.055]",0.3564614376969311,0.966681319953063,10.279577325940984,255:0.39; 88:0.38; 554:0.38,0,0.4591503267973856,0.1875,False,True,False,7,16.158475372719895,1.8282394376145
NR1D1,P20393,"Circadian,Metabolism,Nucleus",Intermediate,1.796872009762566,20.856044787554566,62.885390879478834,614,92,56.045,0.2833876221498371,0.1433224755700325,0.5732899022801303,0.4609120521172638,"[-0.029, 0.233, 0.972]",0.3412728678573935,1.2417254633892694,28.441516731707544,504:0.38; 201:0.38; 284:0.38,0,0.6986970684039088,0.3953488372093023,True,True,True,6,24.78692081613598,5.192839097744253
IFT88,Q13099,"Cilia,Mechanotransduction",Intermediate,2.8032400603850034,38.287627926060686,76.34603155339805,824,92,89.28,0.4660194174757281,0.2487864077669903,0.2851941747572815,0.2293689320388349,"[-0.626, -0.157, 0.764]",0.3577318538745986,1.1213538792955453,92.38505344480784,315:0.38; 643:0.38; 426:0.38,1,0.5109223300970874,0.4391534391534391,False,True,False,3,19.419907331039685,2.428935662597941
NF1,P21359,"Signaling,Mechanotransduction,Development",Intermediate,1.9279279346731688,26.102187972317576,87.17264755480608,593,92,93.19,0.6762225969645869,0.209106239460371,0.1146711635750421,0.0691399662731871,"[-0.387, -0.133, 0.912]",0.3503767089454377,1.1157490878539844,40.685459036368265,221:0.38; 178:0.38; 274:0.38,1,0.3389544688026981,0.3669064748201439,False,False,False,6,9.487051008249704,2.4242661906749245
PIEZO1,Q92508,"Mechanotransduction,Growth_Plate,Ion_Channel",Fibrous/Extended,3.896259474160542,58.85421625457664,72.0459182863943,2521,92,79.19,0.1193970646568821,0.5537485124950416,0.3268544228480761,0.1701705672352241,"[-0.270, -0.320, 0.908]",0.3413845615077925,1.181661841789843,29.95223071826204,458:0.44; 625:0.42; 513:0.41,3,0.4573581911939706,0.2696390658174097,False,True,False,35,22.743295862553047,5.738877788747343
PLOD1,Q02809,"ECM,Enzyme",Fibrous/Extended,3.3950779336885484,34.74005439030851,92.72865199449797,727,92,96.12,0.8762035763411279,0.0784044016506189,0.0453920220082531,0.030261348005502,"[-0.617, -0.153, 0.772]",0.3091533847663911,1.68336227284043,80.99996461110338,685:0.39; 660:0.39; 458:0.38,1,0.3012379642365887,0.425531914893617,False,False,False,3,7.744617608494519,2.311504031293698
LMNA,P02545,"Mechanotransduction,Nucleus,Cytoskeleton",Fibrous/Extended,4.751667397697646,71.24585834790787,76.37072289156627,664,92,93.12,0.5813253012048193,0.1129518072289156,0.3057228915662651,0.2575301204819277,"[-0.668, -0.244, 0.703]",0.3435667695483048,1.1944328264571509,278.06200657227515,508:0.40; 519:0.39; 30:0.38,0,0.8704819277108434,0.3973333333333333,False,True,False,3,24.874845768616638,2.562202816305735
EGR3,Q06889,"Muscle,Proprioception,Transcription_Factor",Fibrous/Extended,3.762072398804325,18.50767129123126,49.96868217054263,387,92,37.94,0.1317829457364341,0.1136950904392764,0.7545219638242894,0.6434108527131783,"[-0.453, -0.341, 0.824]",0.3306520427859245,1.631427031477643,42.87444059110276,226:0.38; 300:0.38; 323:0.38,2,0.8682170542635659,0.5434782608695652,True,False,True,1,25.877811830218537,0.0
CCDC57,Q6NSZ9,"Cilia,PCP",Intermediate,1.9231509544198215,28.69436438323719,61.96349264705882,544,90,68.22,0.1801470588235294,0.3088235294117647,0.5110294117647058,0.4485294117647059,"[-0.836, -0.058, -0.546]",0.3325880901123393,1.5077765829257608,63.85789536932767,366:0.39; 421:0.38; 58:0.38,0,0.8069852941176471,0.3850931677018633,True,True,True,3,25.134664251730104,4.293150388865552
TEAD1,P28347,"Mechanotransduction,Hippo,Transcription_Factor",Intermediate,1.9067232446511149,21.655723053835093,76.47657276995305,426,90,89.375,0.4671361502347418,0.1971830985915492,0.3356807511737089,0.2183098591549295,"[-0.700, -0.599, 0.390]",0.3016599956496602,1.8352990617042677,26.947873404036912,280:0.43; 248:0.38; 81:0.38,10,0.5516431924882629,0.4042553191489361,False,True,False,7,19.94492384667945,5.610575863859096
CLOCK,O15516,"Circadian,Nucleus",Intermediate,1.8268099455225064,30.525071333231075,60.60554373522458,846,90,44.455,0.3167848699763593,0.1052009456264775,0.5780141843971631,0.5307328605200946,"[-0.587, -0.456, 0.669]",0.3168419754635181,1.5603490519401213,37.16767840476454,281:0.39; 343:0.38; 377:0.38,1,0.7813238770685579,0.423728813559322,True,True,True,6,24.91289561781489,4.03493698716666
SERPINH1,P50454,"ECM,Chaperone,ER",Intermediate,1.9746660315008595,21.331854005497902,91.13595693779904,418,90,97.44,0.861244019138756,0.0478468899521531,0.0909090909090909,0.0765550239234449,"[-0.701, -0.109, 0.705]",0.3077809128909735,1.7645457807615583,42.96198982821908,225:0.39; 154:0.39; 210:0.39,0,0.2990430622009569,0.550561797752809,False,False,False,2,7.11355623726563,1.238902287398809
FBN2,P35556,"ECM,Development",Globular,1.4943730069906092,52.77726965971586,68.39040733197557,1473,90,72.31,0.0,0.603530210454854,0.3964697895451459,0.1228784792939579,"[-0.544, -0.146, 0.826]",0.2872836690199886,1.857552263584716,72.31887446579904,706:0.41; 506:0.39; 216:0.39,110,0.3856076035302104,0.2717391304347826,True,True,False,24,27.04256430180912,7.142298809833509
